alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,date
277701,fcbc666d329fb4a617793a2e20b156008175f4c7e71a914b6aa415a3eb30c0d4,1,12.0,11181.0,4,231
277702,a36b685df78dc8eafe295db54fd65df5af19c832f1deddb8755978cb1ecf746f,1,19.0,4869.0,3,231
277703,99d9fac25d35b24503cc09f7d635d6bfb264e2e598b099accb0ced2a11ccceea,1,19.0,0.0,2,231
277706,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,522042.0,2,231
277707,92f53c003d4be7bc9be044cf303253ea4e9ddac9c6591dad41fafc6405bb23d2,1,19.0,733.0,4,231
277712,d7d0399f29d741a20316b00e646819c93e4b4b0a1e781d561db389213cef682f,3,19.0,0.0,3,231
277714,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1,9.0,63846.0,3,231
277715,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3,18.0,1289689.0,4,231
277717,2974c02ea3c4637df924240d17f08bc8193997dcd68087621928938e3f567aa1,1,17.0,0.0,3,231
277718,c782d3ff7148a758fb658540ea5c86845ed2745b03c548073f739bd14512b9a0,3,19.0,333559.0,4,231
277719,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,392737.0,3,231
277723,7bbf9c8a3e4fb500ca5c900264936e279afd6a11c934f698908231672af38600,1,13.0,35294.0,2,231
277724,fa0886bd8d0ae34f67a2fc52ba8090a3a0b17472649b0858bed4925e984dd809,1,14.0,43680.0,3,231
277725,fa31631e42adaa43201ba2d2474d5ab6e5ab964f6c55fdd9112b711b5425df11,1,9.0,234504.0,2,231
277726,d0de269cc84105cf6161f0a4fec18ba704e0bb2b47560db1a0584fa868dd2c69,1,15.0,309.0,3,231
277728,de21cdce4100f83c1dce27e79f8f63d121a80cb250f883a8f5ef7cbc056d042a,1,13.0,384489.0,2,231
277731,fdb1fd0218d720693dbeab0859f10cd8897039425d5b5d5d34249852762fb653,1,12.0,51178.0,3,231
277735,446e68e938bc6efdec0909abeec61c36718c0c632b9b84acd5f5373da6a4aece,1,13.0,0.0,3,231
277739,08c630da9d03c4d12f635876862654cf4d56045cd22820a111ad77e421ae6788,1,19.0,75923.0,2,231
277740,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,43069.0,2,231
277814,c8421a8e473d16a974e3a51d5f01536a38f36044104b60a34f1f81e517dd65e6,1,,0.0,5,231
277856,4981ec10b9b51a0efc00bb44cbb4921083d939ca1651a27fb46429d041f3c103,1,19.0,6230159.0,8,232
277862,57dddb0eeeb97e910c7e3b97b7e999012ae1a6f9d5652f20c72c39ce14bcc84e,1,19.0,13985.0,4,232
277863,cd7c0d8e0751d3c95c6734384a8fe5d17d9524f408a6f88ab06889064e31aeac,3,12.0,2290483.0,5,232
277864,6bc01cd68f5d008ecea7bfb6be5fdd913688c780fce99ac86654cc570ca73b99,1,12.0,0.0,4,232
277869,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3,15.0,218584.0,4,232
277873,0b95d17d96d2f6f51917145555f858fa37a097fb6b9d7188f4aebd20662a2e6f,1,9.0,3448085.0,5,232
277876,4de88afc31f6ac55f84cd953111a4faa9a2d17e8934b6726667f87c573f1076f,1,17.0,0.0,4,232
277880,2b925ef45fada21ce511d5569e289faea26dccd99cb937876ae9fe7c4e044401,3,12.0,0.0,3,232
277881,503fce34643652b76f563ccc19489b0b3cd55855af6b68684cbc30c8e4b20987,1,16.0,0.0,4,232
277883,3e72cca4c69072c6a98f255e062e3c662f5efeed5ab7c78e39bd52907b3801e6,1,15.0,2329.0,2,232
277887,1ad388b274808d66758f43c06cc4961e0cb72b2788ad524cab525fe9641da7ff,3,19.0,0.0,3,232
277890,605be1af0245f872d8adc5b5e23cafb27a4de11247dd07d90ea0b79f1da191de,1,18.0,23644.0,3,232
277894,9b254db192dd84e025074a786f67f3196f6920b78a9fbd97502576d8059066fc,3,12.0,274369.0,2,232
277896,e937a674d55dfa572f61bbce61a70bffa11f3111ff61567e63eae38081f7d1f6,3,9.0,752727.0,3,232
277897,d9e83694ffd35f9133a173fa4cf397375a924f9a2975654b6b7b38bb43e18f1b,1,18.0,888465.0,4,232
277898,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1,19.0,646915.0,2,232
277901,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3,1.0,301213.0,2,232
277902,84d2314148b2debb1c012523ff282e6fe7398c0432f6e9eb9122d81654443eb8,1,12.0,156291.0,2,232
277904,2432456794234739664c8615fa02904e03900ba460b71333bf139dfa757382a8,2,19.0,73665.0,4,232
277906,0cd865af06cbff34e132d243341099d2c3ecf307cbaa8c6271ae6076a0193a20,3,17.0,356983.0,4,232
277908,248e65b7d40aeb2f22f93d29f474af29bd17db03e490912d7acc9c46219c5d60,2,19.0,9838.0,3,232
277910,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,254130.0,3,232
277920,e21cf7d87b2ed8a622fc4dc8f155bb8ee9efaaafae9181fa30bcff63c4c24840,3,15.0,0.0,3,232
278007,25029152c5c394f83b21dd2d38431dc529a659f46cef24bfcbfe73bd210fc8b7,1,9.0,417.0,3,232
278008,7ba27cad0776567b4371b7a607d0be0708bc953f5a30d9263d1d80c0d9d58a28,1,19.0,6906415.0,7,232
278031,f8ce663f765e2459578d285a032a16046fba0b2bba8e12cb1a28479198535c8c,1,19.0,669607.0,6,232
278035,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3,13.0,180804.0,4,232
278039,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3,12.0,2833.0,4,232
278041,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1,17.0,7556.0,4,232
278044,76035a9ad0376879ff09c2091c5f15d79ed24c67ba211ff9a47456a6a613b7df,1,19.0,507.0,4,232
278045,395ad956007ff1190d024dc1811bde0f544c86e7bf41a8ddd63c557a3ffcb767,3,12.0,665448.0,4,232
278048,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3,19.0,133590.0,5,232
278049,b9c128dc24dd871c1c73bf12f8e8682213139ed13746de24ab180d522a80960d,1,3.0,173733.0,3,232
278050,8e1db86f182eb12017f27be1245a1be72fe0e474bea8353fc47792a13f91f605,3,17.0,605.0,5,232
278053,ad69683d3035854d1431d0d485ac1a86c228887e9e239347500fceca327b10f7,1,12.0,764891.0,2,232
278056,63082ea657fe5b7ca37033b5969b77f36326b0914729e02a4446b91d4ca1281e,1,19.0,1727107.0,6,232
278057,aa4f64b95b15966e578688cadb50e2922bf438abd313b631e8bb84e563dc4745,1,17.0,380.0,4,232
278058,4f90e177151339214733f158bb278cf9253fe78a77f3264a1d22af662c5a396e,1,17.0,73431.0,2,232
278059,c6b5ae9c9d1cf7579cd26beea2b107a567f6fdbdd95c16b46a0a72fd54ffddcd,1,12.0,41674.0,4,232
278063,b5e183b37a4dcae97f6a7bc1e276e6bb8c20461b8574dbe8309e6c6de1eeb9ea,1,14.0,162896.0,3,232
278064,f2988c656a490f6841c4ac894ca44ffc66d63dfbc463a88097b41c13dc154690,3,15.0,26058.0,3,232
278066,b772b1b90d9570a5ea4b48994bd1c1cdb0aebc64d3edcf414595029b537a44c5,1,9.0,0.0,3,232
278068,0e6cea03e7ffc92e0159c96e890b941825f77d8a4a1661d092af337a0562014b,1,5.0,2060879.0,3,232
278070,b985a5157f91d540fc95fac3dbb2575c41e1d7f7b0dcff6ab72b50caa3370ef3,1,9.0,156314.0,2,232
278073,01bf66b21fbeb5196101f8bf3455c65754a90d1a5cf1470a1d4d3b483935aba3,1,19.0,2263.0,5,232
278077,c1b5b11a85bd39c656f6466f61ca54243fe2d1425bd23d29b55c448fb9cf47ce,3,9.0,17074.0,2,232
278080,947e627e4627599e994598a747dfd11a2a17c1a2d11ada7d4b8c26a79e53b8f1,3,17.0,159923.0,4,232
278081,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3,15.0,517904.0,2,232
278084,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,232
278085,8078bec72d1e3254c9a89e6c2878d5791a5b30105bb2f066b8169d00b77298b4,3,9.0,16430.0,3,232
278087,9b0aa2f433e87df8b3fc7f3df0fb0c3c672486715de738eea57fb05a7bbb6581,3,19.0,61719.0,3,232
278156,9bc1315d3bf705c2fe050997fa07d7eb05d0c6866fb13dff72df2d3453cea09c,3,17.0,16.0,4,232
278178,5fea7f74381f3a1ce2549faeb428a459d3cb28839e4d580b1b9db1b4e498b631,1,12.0,6401.0,2,232
278201,72470ca38e0514d7f726f501e5de8426fccc41a75ab5ffadb1fe97fe60fbaea6,1,12.0,729752.0,5,232
278208,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247,3,19.0,1058128.0,5,232
278210,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3,14.0,784152.0,4,232
278213,acd7ab6d2b766b3da95fc66841fea70927fc01d194d1761c6480c060d9bb46c3,1,12.0,3116.0,3,232
278216,a36b685df78dc8eafe295db54fd65df5af19c832f1deddb8755978cb1ecf746f,1,19.0,4869.0,3,232
278218,99d9fac25d35b24503cc09f7d635d6bfb264e2e598b099accb0ced2a11ccceea,1,19.0,0.0,2,232
278219,e50deb3f2f87bf45e04940303f80c96929c836b0b03f54f9681272186d9e466e,1,17.0,377052.0,4,232
278222,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,522042.0,2,232
278225,83c8e71feab76ada7dd25dff8b0c5aacf6aa54c09ca411affb9111703ae9ab1b,1,5.0,41069.0,2,232
278227,d7d0399f29d741a20316b00e646819c93e4b4b0a1e781d561db389213cef682f,3,19.0,0.0,3,232
278229,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1,9.0,63846.0,3,232
278231,c366b75b887ae38e7096a3773b8e3a4da58f87030a9d1e2a9e972582e1eb49a2,1,12.0,194742.0,4,232
278232,2974c02ea3c4637df924240d17f08bc8193997dcd68087621928938e3f567aa1,1,17.0,0.0,3,232
278233,d9e29fdbed820a3926c21e2dec952f031a898ca50b10c27605ed48478a172d8d,3,17.0,733596.0,4,232
278234,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3,12.0,1228050.0,3,232
278235,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,392737.0,3,232
278243,7bbf9c8a3e4fb500ca5c900264936e279afd6a11c934f698908231672af38600,1,13.0,35294.0,2,232
278245,fa31631e42adaa43201ba2d2474d5ab6e5ab964f6c55fdd9112b711b5425df11,1,9.0,234504.0,2,232
278247,de21cdce4100f83c1dce27e79f8f63d121a80cb250f883a8f5ef7cbc056d042a,1,13.0,384489.0,2,232
278248,9d46e6b85d37c223157de3bbd4d90fcbf1ade8b3620ac0fde6a3da29369b0ef8,3,7.0,206821.0,3,232
278250,e4f0e4914cdb59de94496e67b55f1734e4cfa62aa7904a88f67751916a4d42cf,1,19.0,34433.0,3,232
278253,fdb1fd0218d720693dbeab0859f10cd8897039425d5b5d5d34249852762fb653,1,12.0,51178.0,3,232
278256,08c630da9d03c4d12f635876862654cf4d56045cd22820a111ad77e421ae6788,1,19.0,75923.0,2,232
278257,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,43069.0,2,232
278367,03c1862d9e5642f4048fef7eb50320d696859caa39c4c66ee9d275d491c4786b,1,11.0,419760.0,6,232
278368,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3,19.0,423996.0,5,232
278369,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3,16.0,457303.0,5,232
278370,7309609845fb52332d716a6226261ad14d31f2785b5568550bc27d5271773228,1,19.0,8848.0,4,232
278375,3ad963ba2668fb87d0f7b96e8c6944ee0cf6c02572818169335cee567652744d,1,19.0,123049.0,3,232
278382,9e345728f9d63c68cc276b1ced0d438963fe65f73a2d6c1d20b029a3769d28aa,1,17.0,12939.0,2,232
278386,b1376e9558831e2bdd7456be697ffe67e7186a15c6c280db023cd790f1b975e9,3,18.0,1593979.0,4,232
278389,f593789ff764d162be11f278b8991e02c1fdffa5624124e47b161da49984cf01,1,19.0,71117.0,4,232
278391,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,299983.0,3,232
278400,38873bb54971a92a308758d435faeeaed69c69d737229b1f98ae792570e5bf2b,1,17.0,67174.0,2,232
278401,517cbea687510c9bee2cb0335729de4b9448ae9e377861371120c0dcf30c36bc,1,9.0,163776.0,4,232
278403,4528776ff3c7905c8a932d2b822e0d420d7235b94cb63730467da7e91dce11ef,3,3.0,357413.0,3,232
278404,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3,19.0,348726.0,2,232
278407,67f5cb11e82fbee902dbb29f52e5b40e87acc4f9d28916b6a89603c050ecedbe,3,12.0,226369.0,3,232
278410,568455d957dff12ad47b2e8e62fa98d1a5ca5277e75b2e722fdc38806836bc53,1,15.0,48279.0,3,232
278416,e0d94702a5bd6db4f550287a73a76de2580a97108e9392b3b9044c0be60e9842,3,14.0,97087.0,2,232
278528,49159b72345a9f7fbffb06c41b972f1208951d612f2826e44c8c85482ec7f6d2,1,17.0,2369019.0,6,235
278530,7ba27cad0776567b4371b7a607d0be0708bc953f5a30d9263d1d80c0d9d58a28,1,19.0,6906415.0,7,235
278536,bfcd231e05c199ecfa7f1e7b12f95e5ae67fa8c8f4e971782ff64b51428c1682,3,19.0,26187.0,7,235
278538,0d877f206f30a1b64cac3a4103da96a91ab6c64b77b914bccebce06a2258aa7b,1,19.0,2334438.0,7,235
278539,5fea7f74381f3a1ce2549faeb428a459d3cb28839e4d580b1b9db1b4e498b631,1,12.0,6401.0,2,235
278540,9df8af16d3eb7fb817004b3f57211e060573a90f1a4aeb461bcd7f292d4ffde2,1,19.0,0.0,8,235
278545,a27a4fd3b02a6712c8a04e375bf907a2e9c2bf5269038f373865cbfa74a27588,1,19.0,913927.0,7,235
278565,12e6a1609b697cb50a483fbaa8f9e454fe59d5fad54eb10feb61e21740f560d9,1,19.0,0.0,7,235
278575,8d39b5b71e8b809b2d0e42b151542e053a47c7fef2879764fc583a3039eeaf7d,1,19.0,955895.0,4,235
278577,3f97df758617152c9ebda71bfb4922c038a3a274db5faa0b570a07f02672aedc,3,13.0,180804.0,4,235
278578,e2877b305f7e004ebcc7b79ccaebd8de7c1afc7b78e9e540190092ad01046de2,1,13.0,337467.0,5,235
278581,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3,12.0,2833.0,4,235
278582,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1,17.0,7556.0,4,235
278583,2ce6ea923faec2058999e25bbd4e83fba78b72813da4a32683c947658ebd326f,1,12.0,0.0,4,235
278585,395ad956007ff1190d024dc1811bde0f544c86e7bf41a8ddd63c557a3ffcb767,3,12.0,665448.0,4,235
278589,2e10ac9af9390357f93f96a432cd37746cb00369af0b83a5d0e2c576eb7a95e8,3,9.0,686021.0,4,235
278592,8e1db86f182eb12017f27be1245a1be72fe0e474bea8353fc47792a13f91f605,3,17.0,605.0,5,235
278595,ad69683d3035854d1431d0d485ac1a86c228887e9e239347500fceca327b10f7,1,12.0,764891.0,2,235
278598,b530213e9516b22aa3b2a744c5510038e30ddd476a3080ef657746dcfaa276f5,1,14.0,312933.0,4,235
278602,f81e147e34f29bba849163325e8be8c3eb1c0307b387260b725667544e6d9d1d,3,12.0,0.0,3,235
278607,b5e183b37a4dcae97f6a7bc1e276e6bb8c20461b8574dbe8309e6c6de1eeb9ea,1,14.0,162896.0,3,235
278608,f2988c656a490f6841c4ac894ca44ffc66d63dfbc463a88097b41c13dc154690,3,15.0,26058.0,3,235
278610,b772b1b90d9570a5ea4b48994bd1c1cdb0aebc64d3edcf414595029b537a44c5,1,9.0,0.0,3,235
278618,01bf66b21fbeb5196101f8bf3455c65754a90d1a5cf1470a1d4d3b483935aba3,1,19.0,2263.0,5,235
278620,914edea582d2d77ed51ce8e1f4e6093dc1286593bb8597ae82512a7e9cfc400e,3,12.0,101725.0,3,235
278623,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3,5.0,517904.0,2,235
278627,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,235
278628,8078bec72d1e3254c9a89e6c2878d5791a5b30105bb2f066b8169d00b77298b4,3,9.0,16430.0,3,235
278630,9b0aa2f433e87df8b3fc7f3df0fb0c3c672486715de738eea57fb05a7bbb6581,3,19.0,61719.0,3,235
278631,22b1ac749b72acb494aa5fdba9641df4b4ebc84b5a460485e150d7f1962395c1,1,19.0,841242.0,3,235
278635,4fe13a59f37ae8826997173c33568c677b71a74d94fc66e9b19194c543ef7e62,1,19.0,0.0,2,235
278740,437f252b4b9efa525619c0fb7e7019fcb7ec33a754909125e97c80f8cc564f99,3,12.0,411072.0,4,235
278741,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1,15.0,72706.0,5,235
278746,e8546a41e7e6b8262c75e3bdbf79eb37699a3fb3310dcf68fceb1e6b0dbed780,2,12.0,1327663.0,5,235
278758,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3,14.0,784152.0,4,235
278766,ca010e402907caab7f043733db0de6c8c29c58d73a0848680771c5ce12b26fb4,1,2.0,354000.0,4,235
278767,35b0c2c53cbf7761084db012b8e5ab90fb50126211d0fd625e9331482bd9cd9c,2,12.0,775881.0,3,235
278769,a36b685df78dc8eafe295db54fd65df5af19c832f1deddb8755978cb1ecf746f,1,19.0,4869.0,3,235
278775,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,522042.0,2,235
278777,83c8e71feab76ada7dd25dff8b0c5aacf6aa54c09ca411affb9111703ae9ab1b,1,5.0,41069.0,2,235
278778,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1,17.0,527562.0,3,235
278780,d7d0399f29d741a20316b00e646819c93e4b4b0a1e781d561db389213cef682f,3,19.0,0.0,3,235
278781,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1,9.0,63846.0,3,235
278785,c366b75b887ae38e7096a3773b8e3a4da58f87030a9d1e2a9e972582e1eb49a2,1,12.0,194742.0,4,235
278787,d9e29fdbed820a3926c21e2dec952f031a898ca50b10c27605ed48478a172d8d,3,17.0,733596.0,4,235
278788,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,392737.0,3,235
278791,92b7fbf05e9b525745b9a3a6de985fb1ccc33cfabc0d74f504610e3bcfb1deff,1,,0.0,2,235
278794,7bbf9c8a3e4fb500ca5c900264936e279afd6a11c934f698908231672af38600,1,13.0,35294.0,2,235
278795,588e6ee9ea2046690e8cc73305584cc84ae3202f2bedf22e17b1baf5ac8d904e,1,9.0,0.0,2,235
278799,fa31631e42adaa43201ba2d2474d5ab6e5ab964f6c55fdd9112b711b5425df11,1,9.0,234504.0,2,235
278804,e4f0e4914cdb59de94496e67b55f1734e4cfa62aa7904a88f67751916a4d42cf,1,19.0,34433.0,3,235
278808,580670b0828a1eddea1c1f54273d4b57c3c44ec8658868e5fe4884f46543ef1d,3,13.0,1653947.0,3,235
278809,446e68e938bc6efdec0909abeec61c36718c0c632b9b84acd5f5373da6a4aece,1,13.0,0.0,3,235
278812,deb84546a2b63c0dfb7e5bb3ba4f12ab8b532979f5b7053aacc1c6229a88b76a,1,18.0,176513.0,3,235
278813,94eca1e19b8af4f71eaa840cfeeae27bc25e36e636f8122f6187e0c7431d3735,1,5.0,201.0,3,235
278815,08c630da9d03c4d12f635876862654cf4d56045cd22820a111ad77e421ae6788,1,19.0,75923.0,2,235
278816,f32d95e569ea544153ef601452d2f32d9f495d060cd6ddbfd50933f6d94ffaa3,1,17.0,299110.0,3,235
278818,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,43069.0,2,235
278905,339159fc6021480352100d584538cad6e6a1e37b095bde7624d1b94ff8ed3580,3,19.0,907286.0,3,235
278924,57dddb0eeeb97e910c7e3b97b7e999012ae1a6f9d5652f20c72c39ce14bcc84e,1,19.0,13985.0,4,235
278926,6bc01cd68f5d008ecea7bfb6be5fdd913688c780fce99ac86654cc570ca73b99,1,12.0,0.0,4,235
278928,572cf8a729a025eafc88758f005ca8694540bb09405fcac3c661f27b1fd34a4d,2,17.0,213099.0,6,235
278932,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3,15.0,218584.0,4,235
278937,9f0339b9c085a0d569d41f7701ff2441a2dc6f630dcfa28753c9fbe47261c720,1,19.0,18390.0,6,235
278942,c0c74dbc7b4f94a8a6711f39ba6c042325006a50f4cc74a4bc5baf0d8e238191,1,12.0,4873.0,5,235
278945,5948b0c132fa539b5b39e4a7cb1549c720d7d41aa22c01f569a0aa6eee10a879,3,12.0,7378.0,4,235
278946,2b925ef45fada21ce511d5569e289faea26dccd99cb937876ae9fe7c4e044401,3,12.0,0.0,3,235
278949,86efaffe35914e92f82d9e8ee4698e3f4c71eb12844946ef2660a93f2e251197,1,5.0,37048.0,2,235
278953,a63fd46cd86675f1270705d27b7fe64478dcf2f13a34f01831f5b3ed8bd5010d,1,17.0,3412.0,3,235
278957,7b634d9cf281c5e4eb49a9e57a16f482e1abcdf670c73d960949673dced943c5,1,9.0,3784.0,2,235
278960,185208af1da446a1feaf244a561aa41bf64c9c4df1a6cce646ad21a189797e5f,1,12.0,161.0,3,235
278961,1ad388b274808d66758f43c06cc4961e0cb72b2788ad524cab525fe9641da7ff,3,19.0,0.0,3,235
278967,9b254db192dd84e025074a786f67f3196f6920b78a9fbd97502576d8059066fc,3,12.0,274369.0,2,235
278969,4b6e4ddc3b61dfe67b78442b8a0a2b6d33efba5bcb59569e73d9e6ad8a13a821,1,19.0,646915.0,2,235
278971,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3,1.0,301213.0,2,235
278972,84d2314148b2debb1c012523ff282e6fe7398c0432f6e9eb9122d81654443eb8,1,12.0,156291.0,2,235
278975,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1,17.0,690551.0,2,235
278977,20c11591b4782c03f885512ba88c802931d397209ef1500de962cb1b57ed82bb,1,5.0,0.0,2,235
278978,248e65b7d40aeb2f22f93d29f474af29bd17db03e490912d7acc9c46219c5d60,2,19.0,9838.0,3,235
278980,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,254130.0,3,235
278983,e9f1eb29fee8332320ab602ec60bd9f807e6b1a86f3a5cd40d87a9acd4cf8be4,1,16.0,24144.0,3,235
279062,471fbb27e8b27268521e4fcbcc749e25b7f9cb0c1421e084c1868fb0d3289e25,1,13.0,226357.0,4,235
279086,dd79a473e255089b94b8410f0df017c7ac0e8a3a9226267d71b864e7ff520cc8,0,9.0,0.0,7,235
279089,b4734b0462b6db57a3c711e255d21266e49faa6da4cf79eeaa78fdabd3caf525,1,17.0,0.0,6,235
279106,c9760a1cea143bcdb59f0fb28f6205bc9775d10629a397d89cbf4fea8b52ae0d,3,18.0,1107562.0,6,235
279119,33392ec0280d3dd565a40b1ca2777234e47cdda0a4751d173c7e0b91b9c4d6e3,1,12.0,1878.0,4,235
279122,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3,19.0,423996.0,5,235
279124,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3,16.0,457303.0,5,235
279131,9a1b8b6f1e57ba6b7c61bfbd898e9b115c3a8df02819c47947ca76f2c64b1b5d,3,9.0,42175.0,5,235
279134,17c9f372189f9453de74e4f3813f673bcaec829e9d5a20ac837f4eb547ea870d,3,17.0,561487.0,4,235
279136,9e345728f9d63c68cc276b1ced0d438963fe65f73a2d6c1d20b029a3769d28aa,1,17.0,12939.0,2,235
279137,72cc27b174cd93a5c1f8ca349d5b52bc40edb8c628da49ce15d4d8d85852167f,1,12.0,21090.0,4,235
279138,3cbccbe99ce6acdfe67e777ab000fcd2bd58e1fa8bf48ca0e3c882e565840ec9,1,9.0,13722.0,3,235
279142,0772a30cf737c0348bbfacdd3384d5ac6409b0bdf922094aa4336bf9154aaaba,3,13.0,201.0,5,235
279146,bb39bd1fd6903815d26076ac4fac2d89f7448d15e84d63c1cd63a06504b7d951,1,13.0,196349.0,4,235
279150,f593789ff764d162be11f278b8991e02c1fdffa5624124e47b161da49984cf01,1,19.0,71117.0,4,235
279153,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,299983.0,3,235
279155,945d096996e732fd39910039f6eab37e2d7d93a4465a553bb0ca1e914c851e57,3,19.0,316122.0,6,235
279158,8672dd3896937340ea37c56d963e8dde8680b5ec5185e9eb0c93a76ff8b9bf2d,1,18.0,26959.0,4,235
279163,38873bb54971a92a308758d435faeeaed69c69d737229b1f98ae792570e5bf2b,1,17.0,67174.0,2,235
279164,4528776ff3c7905c8a932d2b822e0d420d7235b94cb63730467da7e91dce11ef,3,3.0,357413.0,3,235
279169,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3,19.0,348726.0,2,235
279172,55dd73b2423c9233272ae72a8862ea5081a2ca7b8ee8cbeef5d24678d7061e7e,1,19.0,0.0,3,235
279176,568455d957dff12ad47b2e8e62fa98d1a5ca5277e75b2e722fdc38806836bc53,1,15.0,48279.0,3,235
279179,4739741d27834ca1e5a974dc136dc348f830013ec3fac15d87d8acd6fccee557,1,3.0,69431.0,3,235
279286,bfcd231e05c199ecfa7f1e7b12f95e5ae67fa8c8f4e971782ff64b51428c1682,3,19.0,26187.0,7,236
279287,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3,17.0,163816.0,3,236
279289,5fea7f74381f3a1ce2549faeb428a459d3cb28839e4d580b1b9db1b4e498b631,1,12.0,6401.0,2,236
279293,12e6a1609b697cb50a483fbaa8f9e454fe59d5fad54eb10feb61e21740f560d9,1,19.0,0.0,7,236
279309,204f8435bd618ac5780c76ab0fe0cc2c0ca453fe217cab66aaa0b492b2ec96c6,1,19.0,2419259.0,5,236
279316,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1,15.0,72706.0,5,236
279319,2411e52f8efda9a0f85b6a3972217e33610094d2611d690191f8d722c359428b,1,19.0,0.0,4,236
279326,dabcfedc2113a6482563eb685f59a916307641fca5bc8f8c065dec2499169041,2,19.0,374824.0,4,236
279328,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247,3,19.0,1058128.0,5,236
279329,500564f7259558b27eff32633fc437690be3b0c1ab5fc85c4b242f1c5d72c9a8,1,9.0,27381.0,5,236
279330,2b6afe814889b2d6a39a33de34224d823e5e67050e610dd211d0bd8b4eb2b5b4,1,19.0,395521.0,4,236
