tx_type,cross_bank,ATM,tx_amt_total,num_of_tx_date,CR,DB,cust_id
2,1,1,465404115.0,26,537134.0,73168.0,8b47df89b34f507e1d0cbdb4573476b72e3eac3aa527ebdd74778f13d3c05bb7
2,1,1,147429919.0,8,388875.0,383.0,8b51184740375f7ccdd68484aeeaca44c5892818eda908eed29459de7ccbdf76
1,1,1,116782257.0,159,1917149.0,15128140.0,8b6eb1077b4b08e91f705ab695d06b145bdf49fee0ea2908143b297598e801e4
1,1,1,10522009.0,157,20944184.0,65304142.0,8b8f8f4d98351c1eb728aee51dd54b65990d5c704b70b2cc18b7769face49af7
1,1,1,251369138.0,90,3821954.0,9798644.0,8ba3a57ed9d49201f6a79488d9f1983402dac2b929f7b1cf75f1175727cdb5d1
1,1,1,149689215.0,253,4396408.0,4136234.0,8bac0564e48f332ec4de02cf06c0e2675d103ceb9269ebfa13d118eb648936b2
1,1,1,686179.0,139,15407132.0,14185873.0,8bc1ea3c10026973d0cb575375ce7898788d0aa97ec09ad5edb4759263d0d325
1,1,1,12503543.0,40,2559393.0,1844579.0,8bceae8babf9da90e73e8267db6773064630021214fb1617f12ba476ce5ea11f
1,0,0,1412308.0,75,862806.0,1621158.0,8bd872f0d695efaeccbe161ff59ffa62ed32b9952d21b60c8392523a4b3f6e44
1,1,1,1867713.0,254,26920953.0,35452011.0,8be0ad21ad6452d3294d22f487e1ef51e756d036a1f5d369f0d11e9651ee1fd3
1,1,1,796737.0,8,2934.0,850.0,8bef583a6cc51c7e1f06257e6ca45c223d1c2994efb51ac1538921af33dfb79a
1,1,1,334124.0,280,25718806.0,48351363.0,8beff8a7964b735fc33493eeba75cb12d8bc4854d6a753687cc99cedfff762ac
1,1,1,423032608.0,184,826576.0,432273.0,8bf06dfa9089f6e44320443e25ee30bcbc7fddf5a98ff58e9401c667d2128265
1,1,1,739750.0,8,199419.0,1279473.0,8c0df6a399cbbf88f1081aaf3038a6a34bd8a9e0d8a5774c1106faa4e62d70d3
1,1,1,3187981.0,3,121124.0,265842.0,8c13dc4083035a7a512cd2ecc2b1d77d15ffb657757ece6c46fc4aa1e89554b8
1,1,1,28615679.0,2,35174.0,0.0,8c1520175a2cb8ecb3b233fa662bae0bccfee8ea763b4871559f41205cb84d5a
1,1,1,15786130.0,15,0.0,598946.0,8c176bf365c3a4fb82e688b4c0a092bf2ecf3027d3721e07e23a08dc78e2e80a
1,1,1,226946323.0,39,299526.0,636114.0,8c39e52a32dbd223ea14521eae11a61a083f0f915ebf39f4d6db41d706694810
2,1,1,21477207.0,143,3729243.0,7945243.0,8c450ae3856d49db74c507f56890c23e9d1331a635710cb8a4b08ba8479cad95
1,1,1,162859742.0,172,10561476.0,49078816.0,8c55c033eaf3d8ff177c85ef504075393486760382984f23781dcf3ab3c910ff
1,1,1,2068305.0,34,186208.0,523297.0,8c6df61f817c319f3e2eaec44e5b8f1edf949a2e7cf976e55c901626d4ff5c4b
2,1,1,39820.0,178,31091016.0,20291092.0,8c6f4c2636fd874b16e3b60fdc02094107e95874ddffe9f55be91cd900161f59
1,1,1,6011128.0,30,61630.0,30712.0,8c79d4ebfc74302f7ed4488d716ff5aa3e9f914b1d61c814bc44f60a58684a03
1,1,1,29389292.0,200,64583866.0,14449772.0,8c7a8bb21706ac20aa054090d606112d6c7b9d0320026b4cdcd9415adb906c41
2,1,1,461102.0,18,1752275.0,4336770.0,8c84d9cd810a05579013477900d6f48f023396bbec6f250a1328909ce2eae291
1,1,1,253336.0,18,1814331.0,518995.0,8c8d8e8c4611265d368b683d09611c1565c8c09dc2c287d5f5a20f35257bd4e3
1,1,1,20437729.0,172,1314103.0,4508647.0,8c936d1ef3b1882226deae4341d216861d97077461c3f8390f658cb930fa4d5d
1,1,1,4811942.0,7,405740.0,2449640.0,8ca4c446515a1bf6d0e3c12eec2ddffa56d117ed909274b98b8d1e6d17ac5ec3
1,1,1,11022194.0,52,3845617.0,2502636.0,8cb0e8d7f62715fd1a75b93df72c5ccafb2869accdbc589034f431ab9148ef4c
1,1,1,15652218.0,4,17005.0,5126.0,8cb7f1c943bd93ba4723fcd9ac8b7ee296de3df536967b807c6a9e9a299c997d
2,0,0,81599.0,54,3426166.0,5947774.0,8cb96a612c133f59abf6f49a0d6f62e0a7ff597a2c2453d2cb8af16db246efa7
2,1,1,61849809.0,4,770700.0,103779.0,8cba09851410a22ff09cbdd25b56f7c05420cfaf28aa6e22585baba105a17de0
2,1,1,2760803.0,13,1846060.0,942500.0,8cc0f9a26a5263ef159a51e112bbe099e55eab9d679b53aff2b20d7ca94e678d
1,1,1,128674962.0,2,18204.0,0.0,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0
2,1,1,65078.0,56,228125.0,73494.0,8cd59e81287d9f7dbf0b9b1986f97f4522cf21a0f2d4a8541985995d7c4ce415
1,1,1,9779493.0,156,11717574.0,122401298.0,8cdae494b3a4d9087dcfb794dd9ef3aae5f86bb41f96c0fea7136875e6ebfa39
1,1,1,659508.0,30,204362.0,123032.0,8cf05e3c0dc574b817be8788d995c6519fe2b761047fb5637819959ae88c15df
1,1,1,232655.0,12,53215.0,102336.0,8d19fea5bea23b8fdb36d14aaa0f1bb2f0c96b45fb155b502edf5a15204343a6
1,1,1,70636743.0,158,24806534.0,96534428.0,8d1af69c9a5b978d541517898d5517968ad80d20602f791e75d007eb9b0c54fe
1,1,1,2370713.0,190,3456322.0,5599649.0,8d2f9642b5caf21cff8b976485b8f964f6b7dac3150964e72f25c29baebbfa91
2,1,1,2852620.0,166,2704057.0,24220678.0,8d3508f83e3bfeb5656f2cc8baccbb73557df12da735d15f94a2338284f34be8
2,1,1,2827784.0,29,287022.0,109552.0,8d39b5b71e8b809b2d0e42b151542e053a47c7fef2879764fc583a3039eeaf7d
1,1,1,4179017.0,140,3721416.0,2092503.0,8d5464771b78994b9e353138d5ff157e8a13831e017c99613bfccb9fa608d720
1,1,1,76290128.0,61,6227680.0,69031383.0,8d6d09f663dbb35271bb42083ed4af2a20b0f7d93f5084b15e097d8dd5cb3c3d
1,1,1,1564290.0,69,3370373.0,655437.0,8d7c471da52698ec95f9f797e61088f27d259a830c10f60131e602da5b6f45eb
2,0,0,36804.0,40,2815498.0,109896.0,8d7e32f931c295678dce0e296b75e3bd7cfccfca4473803ff1524f6c8ff8b835
1,1,1,8857863.0,37,39630.0,424312.0,8d8280cb6d738da968ee63717f2cbc289ac75b872800920232c3716cedd1e7f4
1,0,1,1628306.0,49,1500405.0,726748.0,8d936fab2db3b9f0a2d261941bcb68a3abe8c586542ee58f9aa6761953f24386
1,1,1,108056603.0,24,776814.0,3510034.0,8d9a99ba0148eada513b476d60057d20507c89442881a05d770cb4c0bb1fd4d6
1,0,1,2202458.0,71,1932618.0,746515.0,8db64ca4e99659a1757587655bccb6e3126b15fa1aff16410b0a020c0a8c7ade
1,1,1,27774945.0,185,17756522.0,16164771.0,8db6d190c9746ceb9fa3b0a60be8bf916f9a97c6ca8217b8a579306e682be377
2,0,1,1691716.0,24,673158.0,2611444.0,8dbb8cd4017bec55ec4734a5e895b2eaaf9278a02441a148ff46629e989273b0
2,0,0,7508.0,48,3434156.0,1942576.0,8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f
1,0,1,756115.0,58,7928992.0,19727333.0,8de1582e5f60c5437e71b2ebb6c3feeb4d8f5a644b0dffc60f689971ab8ab4b0
1,1,1,6434191.0,78,2195440.0,14698336.0,8de18f41b9a1d790ea074dd6f6265cb8f815b3465498a5850bf5570bbb43f3af
1,1,1,1895251.0,31,189981.0,0.0,8e11b0c2a3933cb86de1c607cb9557e6672fae4501019b5c8047336c06a378d3
1,1,1,3468874.0,59,10742978.0,24052437.0,8e125313afa9ffc9260383e740a85d56f9e4b691eeb2059e45912731a1a3195f
2,1,1,368732.0,88,3114381.0,5504936.0,8e12db63840b14347bf0b4593a05c538ce1c185cd755211fb8c6838e7e887d78
1,1,1,32454324.0,7,586869.0,3804150.0,8e1db86f182eb12017f27be1245a1be72fe0e474bea8353fc47792a13f91f605
1,1,1,1783205.0,43,5552571.0,5283615.0,8e28823f8a4d8a1e26171a71e0580389f7b61e4f70916a3b8d1ff81f7fc41d11
2,1,1,536286.0,93,215.0,21529.0,8e31e9caf478db018ca9ad9b571a0698be563c910dd4eadc2afeebf0e92febd3
1,1,1,606999.0,11,247055.0,555031.0,8e344ff2de5c4a479ee730c32b50592b447491e279e3f5a2b84fe4f3e23faa67
1,1,1,23588728.0,104,1569848.0,3770979.0,8e379b9b4bbeb4f64ec216106371e72efc3d53050776a2ed54474cd72ccb3551
1,1,1,621136.0,8,147570.0,69155.0,8e3bef2b3e20647aebd7b18d847c2930848cc842d35dd8ec6955d190454d9cf0
1,1,1,251958.0,99,8815409.0,10965694.0,8e44435a24ccd4dff3d3ec6a1c635331120d3a7a9ef197a49d8449f71002f2ee
1,1,1,23074849.0,258,71203848.0,262858022.0,8e5d90f4a5fcd1d7b7d02ad56d5bd41e3ff3d2a68c370435a20ecddfe4f692e7
1,0,0,1024848.0,345,49099405.0,122696665.0,8e76ad11164c870388dc5ded21829c4e7a223e74894e5aac4689c20cad068aec
1,1,1,60488441.0,3,236598.0,520.0,8e86130decfb5044ee0b97cf08fb0185c2bffe8da42fa681a333b6d8debab4dd
1,1,1,31573733.0,270,81847154.0,428502861.0,8e91c421be9d490e7380f5fbec4587673db5dd4e80638def587141545f850c22
2,0,1,63455.0,7,71802.0,45543.0,8e948677515036b40199bf7a4f8d9efa3a6bed3da4f28241f7f2651d52085d6f
1,1,1,179660167.0,41,1662947.0,2406555.0,8e993ce19aeffbfeef20d03b601828b1f1e0a2cb2689d74869911e9a2902a7fc
1,1,1,4380876.0,13,16660.0,14124.0,8e9bc7468d4cce526757bdcd0259365b7fa030fd92215e803b99b312eb237279
1,1,1,4341600.0,122,91556.0,1278272.0,8ea8d3c626d1df6019c0abc0d648e994c5fe6ed41fd4825dfba2bc5a9dd586cf
1,1,1,1110295994.0,3,12948.0,0.0,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e
1,1,1,673916.0,137,123338991.0,280585213.0,8eb50cc3c9f06e89f0c989265059d5dc7a7d1cf05fb2b3146ef70b8580a0c175
2,1,1,5404558.0,53,131056.0,200765.0,8ec9552468df26df69ba2f599ed72579ae13888e298612e70d7bba83c5dcda1d
1,1,1,2436564.0,188,39309230.0,145012649.0,8ecb103c1d149a97892fb658c1c4ac2455f9fa13282202e658056f233e32a9f8
2,0,0,2239510.0,57,1329488.0,45418953.0,8ecf812f1018982821ddb9affae52205759d3ea48c2f037097e657c91eeb51e7
1,1,1,2681006.0,188,407288.0,663604.0,8ed92473e70643c5e0256adde800815cf458faa37a3cfaa783f45ac22d2737f3
1,1,1,117301560.0,25,98466.0,61305.0,8ee5f733775a49b380bfbf2e007a434a7f55b228223896c01fc5e643cb7cf9b6
1,1,1,22371442.0,33,814472.0,705389.0,8ee703053b8223c889175494efd50a517aebdfd491fd34d63ac55416a30c69a3
2,1,1,6840040.0,40,1506814.0,515260.0,8ef90e01d5d39c0ce27a6b7a42bb6b7dc13c9c84eabdd0e96abe6538a05f345d
1,1,1,1921098.0,77,3938902.0,13721568.0,8f010c0425a4b017d3e8ce2500ebe45ac0b56b7db9e95689e74efaa38d1c21c8
1,1,1,91471142.0,32,15081.0,1064451.0,8f1a0bdbf27993bc48d1e1b00396f0816606959dd6702ce103465c3af2e99239
1,1,1,1016422.0,115,70707647.0,116372919.0,8f28b5eb4283a8bec08d5d06ec192a9bb02c012fef6b906541976dbe98c42acd
2,0,1,0.0,101,71483.0,129443.0,8f2c096155837ed635e055c116e900392d20fe6aad8abf00b938a30442e59f37
1,1,1,66003687.0,20,370418.0,493888.0,8f60e1955e68da0ea824f2129547087d4a2cc93e985e69fa7535604d2e518748
1,1,1,6739302.0,22,872905.0,6000873.0,8f643cd0801854aa1180ac7bb42d9a4a29a0540655d66ebb2caf4c72ffa07143
2,0,0,1643457.0,75,194941.0,1347630.0,8f7463277acef6cbb623a08c6fd1d05569feebffe23d88a35443790115a01244
2,1,1,19292907.0,13,0.0,2011.0,8f7944d3458bce9554bf96201fb3503fb658d3241f107a38a8a6975c9b276649
2,1,1,35160337.0,308,27635974.0,39361876.0,8f7dd3d2ffb5f0359540fc08249ab1d76bad3f2ed0406ecee262852f226a3ff5
1,1,1,40464491.0,82,371252.0,997730.0,8f7e2abb2bfc5746cc66376cb3fa217b5353659c643c36edc029cfbf01112e1f
1,1,1,2382103.0,135,29386598.0,59251058.0,8f85e323fe765b5c0707e70ac2d2c7e5f95e5e07f00eadb3ba911437407b8e73
1,1,1,47853290.0,16,21687.0,462.0,8f8b9943ff5292464421f3c8c4c1dba7d1774482fa34f1ae732451d07d164d8a
1,1,1,53704301.0,21,1464463.0,5046827.0,8f8c777d0a5bee077677fcb1f185440881770d7fbefd766f00911f78e5b39fff
2,1,1,519071.0,161,3123891.0,30782021.0,8f94ece6919cd9e628ce6adaf9e75e4f8fc4244931ef473c54ef9c6f718bc0f9
1,1,1,111256158.0,11,28637621.0,9450555.0,8fa22fcf0eaa28f2089c640ddd5992c52be9cf360b1b73fdaf5ef4998df44192
1,1,1,4682656.0,304,85450899.0,169671984.0,8fbc316fc365f62cb09c78b6b2c87c39b844f2853a964444bfc35be0851975f6
2,1,1,765321.0,34,2352465.0,1641303.0,8fc2c3163a3e63a5bf71c6c3341cf00855683d95eb3415098aca7372fe12853f
2,0,0,391539.0,125,429783.0,688816.0,8fda4f7ba9d80a9a10ddb57983b7e020a5bf46f44b6934be6523099793cf2e8a
1,1,1,412803556.0,4,41332.0,4921.0,8fe6b4a5a20b6444f173d4c975c98d304371778b60caf3ee9b8b4c588de356f6
1,0,1,2021666.0,135,14488553.0,23959720.0,8fecd4fa8d2b15ae814a0f36b6e313cf41ddaa3fb44a260038c592a9244a6612
1,1,1,1261223.0,34,0.0,0.0,8ff49dbc8c0cb34a0a2b7d178b6edb73dd15fdc8360db3fa60f3c454d4e1847d
2,1,1,10802310.0,122,3764281.0,11004618.0,9012a0bfd3f527db7d7a70dbe9e59377139990cdb19b00df2d4f36c7cd8f59a9
1,1,1,122887968.0,33,138560.0,309479.0,902c9240b2d3e42d0c76731439ccc2ba693f4be82aebf629dbdfae1e44521e59
2,1,1,3288377.0,18,94075.0,1153.0,9057bc24330ccd3ff893a46c218043d13b3aedcb1ac6762636c3c24f0d0a5a0d
1,1,1,33457958.0,21,85812.0,132988.0,907191c016c2c9ca152d36d22f309e338dbdb8434b467e212f69c80b099c2235
1,1,1,8130668.0,21,634900.0,2770227.0,908afa7ab6cd52d8cd3652693224a733ca0e3293957b5605fc2da3472d72aeaf
2,1,1,20466822.0,242,21892544.0,169045073.0,9090640125d02a1d3f51f895f93c6c0c6d885f2b8848d791dbe26903a8870175
1,1,1,88868362.0,6,1747401.0,664936.0,909339af4f86a8e68bb1760ddc90e67c646583687cb596abe0418584b5ba75c6
2,0,0,2573863.0,82,12883714.0,68574083.0,909c525db6c24a1cdbc6f718d7165177c5964b3f233b7101ae55a56972ee4d0c
2,0,1,490606.0,2,3427.0,13517.0,90a377569b739679e9bb56a81617d5c87c69b71d1f9ba1241ad4dc2e3fdc0453
2,1,1,1349953.0,300,8539477.0,13387889.0,90aaad9f71b4a7d57d9ce64bab09a5231440ef1677f8e95a4b451de046c60a57
1,1,1,581644.0,13,752723.0,6429.0,90affebff794bf0e3d3f4ff875a4cb089f48e3b5879f955fbb9546f93473f497
1,0,1,473209.0,162,487243.0,788756.0,90e06cff1a963a856ac5fd2445904af0e70d004510b4fd1b075dc7f4043e5777
2,1,1,2781148.0,1,1026.0,0.0,90e8865e44019d9d56b75da2e5e1f23247efc2362821f316d0b0bc66d7b1b2d3
1,1,1,408620.0,305,26964597.0,106651421.0,90efe8ec2acb9c8bc369a8e520c0f12a7f5088110002e0f5a542697c64d38447
1,1,1,47578106.0,37,327309.0,2623047.0,90f4c834351676d8995d2e76990884f1123bd0736d110c6472720099b829f184
2,1,1,47903.0,132,186778.0,185863.0,90fc627a6dd177741b145cd31b089fba3b7b9b2d4abe0224d523025b596ffa67
1,0,1,19603636.0,68,58839205.0,620695.0,90ff2863fede02d9c6a75801ed409690ebc4c7e5a1913ef2926b560adaf1540e
1,1,1,6771307.0,1,3987.0,0.0,9104b2d05b8f6d0ddf548ded7ba71b8f1c0494d192437d474229ccc2fb44c739
2,1,1,2348505.0,153,4517156.0,26688587.0,91050af55b4e3f52bd1d995afc7eb8ef9d1d9f0c602d3f3b5798eb38376e7935
1,1,1,1214762.0,20,122020.0,9805264.0,91092aa195c22fade748c78a69af1aa31ac5e5aba1a31e2160b7f3889ab61f7c
1,1,1,1212474.0,157,1049103.0,23853271.0,91139782d43ac703c5e568cc35ff2eb545ec3fcd3bcf1862a6532f4b43081b01
1,1,1,2270609.0,39,166128.0,104028.0,9120d6c3fcb5a51a7be24ae1a52361cc5d2ce661a4734f8be3f00127204dc41a
1,1,1,13438729.0,296,31490839.0,28622221.0,91212082b26acb1187a97776b8918989048914eed60617af8abc0c7f898a03de
2,1,1,27300065.0,168,1610341.0,3026025.0,912a4741ab829741c183d5a00fe09335b9c699bbaa5a65922f36e9cbd8019621
2,1,1,364486.0,98,608489.0,2778042.0,912d6b65cb7c5a7e3cdd44339bee02d77f9732bbc4142bf6a80b99a9143b73a0
1,0,0,2645367.0,23,146130.0,75929.0,914884e35356f6133b7c3589268d67bbf56bfe7cc7f31bc8e0583aaa7176a611
1,1,1,285625703.0,17,36835.0,169854.0,914edea582d2d77ed51ce8e1f4e6093dc1286593bb8597ae82512a7e9cfc400e
2,1,1,27835013.0,24,51749232.0,22565353.0,9165406e62cb047226d9cfc9af3e3ea9e431afefc9c61aef3fd990080899d6b3
1,1,1,2906512.0,6,1109977.0,60903.0,916db873fbd48b2a8d5bd7bc9c86543479bfaf7718678ee9d6ed062da02794ed
1,1,1,10735479.0,13,635987.0,1695107.0,91710dae5df446b17f7bc85df4c8fea51adad3eecbe87338435425025ee25c8e
1,1,1,823984.0,68,3818963.0,7952175.0,9174f611f2974031098538fb66922dd3e1e3589cb6ef02746fc1840f1040f617
2,1,1,29590135.0,24,1998761.0,1933265.0,9177fa24934fbfc6097468fbd37d549e3cc353cfaf9e81d4bee512289463d8bf
1,1,1,7586134.0,24,2659342.0,1516237.0,918b7301d19d7d1a7f5b913a0cd76811a54646cf7e2278052ba1ccd28526f288
1,1,1,2429944.0,196,49466173.0,77023053.0,91a17be33593beccac220aa8c13635007b2e4be9178c98ff536d66c16caeecba
2,1,1,17217478.0,47,50876.0,32652.0,91a6018989718394178aabdd9074cd302f520f13a30bd40d7cae89b0eec8ba1c
1,1,1,16109817.0,27,2623122.0,960077.0,91afa8253cf259656cff132d41f40a7e587a2055f49e74aec47cc6094b536a87
2,0,1,363868.0,279,178523445.0,208130221.0,91be2bc0cc78c82b2bc3e679264b99aaf08a8d247e4e985cdadcc2d094b38725
1,1,1,5623682.0,170,1373301.0,4870001.0,91d143c598d1920763aee33b2ac7a0a60fe40de64ffe934ba6787012546232b6
1,0,1,361816.0,99,1113769.0,398927.0,91df0b43de69539b39c1859e794a8ef48b7466cb66a95652a6e1db41725de99f
1,1,1,672766.0,128,333795.0,596769.0,91f702ee7f494c2187d8a0d9abd0fa199a5a6a0dea455ebe9b5e03ed5182902e
1,1,1,15915449.0,11,23525473.0,11644243.0,91fe8510170071c0ecd0f3decc199e49919fb36c9c41f2ffca87d46082e69502
1,1,1,8961648.0,14,438899.0,1543808.0,9205a865843215f564932d228c3cb74a53844ba69913d4e5cc69f538eed9fd25
1,1,1,11788544.0,37,1131132.0,616062.0,9206f130203f43dec2ead014fcb10b859afce886bc57a3cdecd970fb7d8556e0
1,1,1,118818190.0,12,13897499.0,1713069.0,920c19c62936e1c8c3c3a24d28dc3a37674805910b205bb1cd3fd7897916d1d5
2,0,0,12112.0,253,18361985.0,69627774.0,920c8cec194de8e2383551eb2a19d06b9511c04103c1e2cbd8f14b374439689f
1,1,1,34025294.0,80,12746512.0,60940509.0,9222bd64d9634dd93fb50cc977abb915aef8282f675a797c42f4ccf832fc99ea
1,1,1,6172553.0,104,69358.0,169305.0,9225599bff86bcb46ddf2ceaf1c7b21c2304e234da80b52a5348544c19bf688e
1,1,1,1590879.0,62,60296.0,149075.0,9240c553f3fab4e15d89b754d8a12b16c93d410b6e9c340d79ad1a10367a23e3
2,1,1,291374.0,114,44212385.0,46475882.0,9241024647066080825975d18d9c1622d98ef031033910e9ebef0bd9155fb978
1,1,1,17182050.0,11,0.0,0.0,92526610734b1fda6fdc9323d3640b4b528e696f7ebe54debfdaf7840f5fba90
1,1,1,1743533.0,335,0.0,0.0,9253e2102a78e5700e5564726b61f2b5d493a0f05c31c69c73df8e3ef921db17
2,1,1,1982686.0,39,531556.0,149464.0,9256f136c2a41d6de8b98bedbaeb45cd140bee8094ba518c97047c4f542c5165
2,1,1,789849.0,14,3889772.0,1538205.0,925a62e282c38183472fefa9a8c2be8cd25859c4f9ce81b5c0e7122b528e7ec6
2,1,1,6335467.0,9,387298.0,31539.0,925b9a4e3e9c247460839dbf40f495dc159c176dfc5755966061b15e2a39b936
1,1,1,573338.0,103,37241996.0,127879083.0,925bc63a382c4ba69e8cc9d6bcc14257e070690b4b02e32905b322aa35edfa74
1,1,1,850889570.0,283,2610963.0,17474914.0,927115b7947bf58afbd2e508a3d1e76846e9d7ca91640789854e38db657c73af
1,1,1,0.0,17,5166810.0,128441.0,927665aac80120023db64b460d100052a25c9123a9d947a18682a21b7b4347d9
2,0,0,145011.0,108,58102873.0,25308961.0,92960ec98e4e6c76b68d17681132b08484098b74a61de4c6d096c82af08781f6
2,0,0,97825.0,8,3659277.0,22895.0,92a6c8354a4b3a8da41526b485f0ec316fe9aed0bae2ed5ea58f7dc311a70175
2,1,1,41982.0,77,1281304.0,329514.0,92b7fbf05e9b525745b9a3a6de985fb1ccc33cfabc0d74f504610e3bcfb1deff
1,1,1,11926063.0,166,22208461.0,25395334.0,92c10b83b756cf9870277844c67c86b17d5d70ec134902918f82e8f438fae1ce
1,0,1,90851888.0,43,8557149.0,1442864.0,92c6f5be0a5290b9f7c88b84e7bbe345d3e38061cb36e7e0b1e842aa3418113e
2,0,0,457.0,14,1538566.0,1213438.0,92ce2f8b5af6ad7a6da43a416c801c2548784aeaa48aed17ad14ff82fb30f8cf
2,1,1,400449.0,11,25513.0,22875.0,92da84a7f01faff931bbd3f0887de2777baaf2d5488495b3ad1f220e1fd77607
1,1,1,626760.0,143,5257428.0,22301926.0,92de40fec710cf01ca340d993265d2de4275d9148c9ed2767347b78d02441d35
1,1,1,198018.0,66,602180.0,858504.0,92eead33b080fe58fd4d5549188ebbbbb59fc74f5e3464d1e18d3ca5e76aac4d
1,0,1,10120.0,120,5004940.0,5220465.0,92f53c003d4be7bc9be044cf303253ea4e9ddac9c6591dad41fafc6405bb23d2
1,1,1,621105.0,26,105252.0,171817.0,93036ee4546735889d9e4d0177de0d6caad1a3622866014062b75c94345db2f8
1,1,1,44855386.0,35,656707.0,2443816.0,9305210bfdaf2150818b71ead58688d161a055c9bdf0a0f5a965db10eb60ec18
1,1,1,3582947.0,274,147043745.0,79870450.0,931192fca736dd5af9618d5d93fc708d2c10d06ebe0f318e3d5ce86b3f1390b2
1,1,1,158.0,77,6631973.0,2544891.0,93182ef60bfc8896be17c7f57cdd8c9b9a21d12b7c5d4fe30c74174efcbb2827
1,1,1,16522610.0,118,35516600.0,8157138.0,932994e57d5d415ab7847c2b0a00d48f83f5c99f3717c75139f974eac6ffd98b
2,1,1,6158590.0,124,6417510.0,7617388.0,932e5bf79468b96d591cf9525e20120a96cf354162d65d2e59e55dcc31722151
2,1,1,3210380.0,38,10992083.0,44426118.0,933531d4bdc32eff0d101e90054d5cc980abaab17e5c07491e009bc50f894bf1
1,1,1,36462463.0,123,92333289.0,127787743.0,933d01afaf090a60dd8f1eb210826cec82f6403cfb35c36e96351b3fc1fc784e
1,1,1,330264.0,17,124522.0,56812.0,934497d02bbe534e2bf48c95989a5b08124846efb49f5cbf236e70a713575f8c
2,1,1,5296240.0,7,76108.0,523.0,935301c3468ac2c756414ff564d427f04cda8480dbcabc208fe21e9e30b77d70
1,1,1,7426822.0,38,526054.0,1667386.0,93555578268443e3a1d322c2d15bf07ec3c07e003705c913ea06f416273a8935
1,1,1,24259904.0,13,55878.0,626544.0,9359a533e56f21cd20432e71867d9f20a4e1778ef308fd8bbf1813ddd7023be3
2,1,1,8981777.0,39,1751986.0,4596164.0,937525790c682522a07fe0ad1067826c1ef0c21cf76ed80c794468e387c34bbf
2,1,1,87350.0,119,4589268.0,5334195.0,9377b2ef8fcb67a0889d1952f0040492f99ad43de4bfdfbf91ee2c423fd38c28
1,1,1,7659779.0,31,680754.0,876793.0,93805e8e7738f6d8a04c067fd005e30d925d0c4b1c005fa61051456a28bb46eb
1,1,1,11435198.0,57,5363594.0,8523451.0,9385c0d71a66f62c00cd0ba002e34c7f43175239d364b7960e61c8d24ef0340a
1,1,1,103418100.0,230,2774529.0,6474585.0,9385f6f5b699af603d2afbf024eca02ebcf3442be0551dbc4c50e5e5bb13cd6d
1,1,1,132541433.0,47,38486.0,190470.0,93976be5a5aeab6460da4dc17333990cac393381f96126dd2d3b695e620258ae
1,1,1,382075.0,1,26593.0,0.0,93a5ca5c1a4d19cd86f00054b821fc2bfa57f8f4d3c73cc2b376ef0d877f2d65
2,0,0,941438.0,209,21861398.0,3319044.0,93af22cfbac64d9882045c7a7874b795d76805219f3b44853ace17efe5bb3f62
1,1,1,72717602.0,325,33563486.0,59053924.0,93bbe5b0ff202d39bff0e06ffd3adb6328f4a0d84f6b5528796ee2b71a174858
1,1,1,772346.0,29,116348.0,124533.0,93c5eefdfdb97cfcca7ca94c3193987cd438088e2511399da00488827d7e7c32
2,1,1,9394660.0,95,5574935.0,1587468.0,93c70ba83722c856efdd9ad1b6a4db9d122129742bcca45ecd2c9c43664b4863
1,1,1,210964.0,51,1826554.0,2901767.0,93ca26fbe344db06e0ed9c6f88299ecac34ad019bd7db57634c35435ebaf1955
2,1,1,164678722.0,72,8178203.0,32551517.0,93ce622d86297e1b5c69598dabe8b9a237f94c35a4c0333e723e9611960ae84c
1,1,1,575304.0,163,19984817.0,31567367.0,93d172d5b22fe7b822a3ccf1e7c8d18435c27e3803627cdcc7b301082d66cc1f
2,1,1,1821735.0,36,5372287.0,22410819.0,93f52fa7c7385d4014e3ddd069a55c1c16f0b5488f3efa5ab4c8445488919a14
1,1,1,942702.0,21,148279.0,132252.0,93fa009cdb9749a4406a34f847ec231d1755e578c90de8d0a1355544cc24016f
1,1,1,9601040.0,142,18848764.0,61504704.0,9408afda7b674b6dddf148adff4540d152d417baca901dea2da52cd1d0eba9b2
1,1,1,7037455.0,60,50396407.0,7468542.0,9412fd42276caf48f9293a144b0f09ee31277ceb76dcc607ce11199851fe187e
1,1,1,47142317.0,50,681797.0,2035052.0,942245fc9417071f69ef27b426deaaf9fdae0dd189087a54057b3045471a15ab
1,1,1,391541.0,115,11808810.0,12007632.0,943a8ee5650ec438617b649b64f7027c1a56cc63c13ba91080669ee7c9bfc378
1,0,1,1623091.0,12,54113.0,135338.0,945ccc141a7db983b889fa14717eb0323fad5511c62f3048e61050a9973461a2
1,1,1,12041094.0,61,1231037.0,1430175.0,945d096996e732fd39910039f6eab37e2d7d93a4465a553bb0ca1e914c851e57
1,1,1,220136.0,140,5271769.0,12829391.0,946d173750f9001eb5eb2aefa75ef6cf9edfd8bc80da1e91db1431e993ed05b6
2,0,1,659528.0,28,2227811.0,1953185.0,946ec9b05edb833e1bf42faff94bb5435e484b4d3b121333fb15bf11c9ae434e
